Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Year
2021-11-04,Amina,237.262,92.0,6.5,Drama,2021
2021-12-03,Encounter,235.482,256.0,6.4,Adventure,2021
2021-12-03,Encounter,235.482,256.0,6.4,Drama,2021
2021-08-06,Son,232.494,90.0,6.0,Horror,2021
2021-08-06,Son,232.494,90.0,6.0,Thriller,2021
2020-12-16,Wonder Woman 1984,231.756,6599.0,6.6,Action,2020
2020-12-16,Wonder Woman 1984,231.756,6599.0,6.6,Adventure,2020
2020-12-16,Wonder Woman 1984,231.756,6599.0,6.6,Fantasy,2020
2014-04-16,The Amazing Spider-Man 2,231.441,10763.0,6.5,Action,2014
2014-04-16,The Amazing Spider-Man 2,231.441,10763.0,6.5,Adventure,2014
2014-04-16,The Amazing Spider-Man 2,231.441,10763.0,6.5,Fantasy,2014
2021-12-02,The Whole Truth,231.334,109.0,6.5,Horror,2021
2022-02-07,Catwoman: Hunted,231.061,26.0,6.2,Animation,2022
2022-02-07,Catwoman: Hunted,231.061,26.0,6.2,Action,2022
2022-02-07,Catwoman: Hunted,231.061,26.0,6.2,Crime,2022
2016-10-07,Hacksaw Ridge,230.758,10667.0,8.2,Drama,2016
2016-10-07,Hacksaw Ridge,230.758,10667.0,8.2,History,2016
2016-10-07,Hacksaw Ridge,230.758,10667.0,8.2,War,2016
2021-05-06,Crazy Fist,230.547,44.0,7.3,Action,2021
2001-11-16,Harry Potter and the Philosopher's Stone,230.0,22210.0,7.9,Adventure,2001
2001-11-16,Harry Potter and the Philosopher's Stone,230.0,22210.0,7.9,Fantasy,2001
2012-04-25,The Avengers,229.772,26490.0,7.7,Science Fiction,2012
2012-04-25,The Avengers,229.772,26490.0,7.7,Action,2012
2012-04-25,The Avengers,229.772,26490.0,7.7,Adventure,2012
2021-06-15,Dragon Fury,229.215,34.0,6.1,Horror,2021
2021-06-15,Dragon Fury,229.215,34.0,6.1,Fantasy,2021
2021-06-15,Dragon Fury,229.215,34.0,6.1,Mystery,2021
2021-07-29,Tarumama,228.895,19.0,5.1,Horror,2021
2021-07-29,Tarumama,228.895,19.0,5.1,Drama,2021
2016-10-25,Doctor Strange,228.266,18471.0,7.4,Action,2016
2016-10-25,Doctor Strange,228.266,18471.0,7.4,Adventure,2016
2016-10-25,Doctor Strange,228.266,18471.0,7.4,Fantasy,2016
2016-10-25,Doctor Strange,228.266,18471.0,7.4,Science Fiction,2016
2021-10-14,Halloween Kills,227.825,1585.0,6.8,Horror,2021
2021-10-14,Halloween Kills,227.825,1585.0,6.8,Thriller,2021
2022-02-10,The Exorcism of God,226.771,7.0,5.6,Horror,2022
2019-06-28,Spider-Man: Far From Home,224.034,12176.0,7.5,Action,2019
2019-06-28,Spider-Man: Far From Home,224.034,12176.0,7.5,Adventure,2019
2019-06-28,Spider-Man: Far From Home,224.034,12176.0,7.5,Science Fiction,2019
2022-01-01,Harry Potter 20th Anniversary: Return to Hogwarts,222.907,1105.0,8.0,Documentary,2022
2020-09-02,After We Collided,221.992,4481.0,7.3,Romance,2020
2020-09-02,After We Collided,221.992,4481.0,7.3,Drama,2020
2022-02-17,The Desperate Hour,221.838,21.0,5.8,Thriller,2022
2015-04-18,Dragon Ball Z: Resurrection 'F',220.049,1361.0,6.8,Action,2015
2015-04-18,Dragon Ball Z: Resurrection 'F',220.049,1361.0,6.8,Animation,2015
2015-04-18,Dragon Ball Z: Resurrection 'F',220.049,1361.0,6.8,Science Fiction,2015
2021-10-28,Seal Team,220.017,126.0,7.1,Animation,2021
2021-10-28,Seal Team,220.017,126.0,7.1,Family,2021
2021-10-28,Seal Team,220.017,126.0,7.1,Comedy,2021
2009-03-19,Knowing,218.406,4251.0,6.1,Action,2009
2009-03-19,Knowing,218.406,4251.0,6.1,Mystery,2009
2009-03-19,Knowing,218.406,4251.0,6.1,Science Fiction,2009
2009-03-19,Knowing,218.406,4251.0,6.1,Thriller,2009
2021-10-01,Witch Hunt,217.266,145.0,7.2,Fantasy,2021
2021-10-01,Witch Hunt,217.266,145.0,7.2,Horror,2021
2021-10-01,Witch Hunt,217.266,145.0,7.2,Thriller,2021
2021-10-01,Witch Hunt,217.266,145.0,7.2,Drama,2021
2014-09-10,The Maze Runner,215.466,14398.0,7.2,Action,2014
2014-09-10,The Maze Runner,215.466,14398.0,7.2,Mystery,2014
2014-09-10,The Maze Runner,215.466,14398.0,7.2,Science Fiction,2014
2014-09-10,The Maze Runner,215.466,14398.0,7.2,Thriller,2014
2021-03-31,The Unholy,214.999,1543.0,6.8,Horror,2021
2019-12-19,Ashfall,212.134,357.0,6.6,Action,2019
2019-12-19,Ashfall,212.134,357.0,6.6,Adventure,2019
2019-12-19,Ashfall,212.134,357.0,6.6,Thriller,2019
2022-02-11,The Sky Is Everywhere,211.618,16.0,5.8,Drama,2022
2022-02-11,The Sky Is Everywhere,211.618,16.0,5.8,Romance,2022
2022-02-11,The Sky Is Everywhere,211.618,16.0,5.8,Music,2022
2021-09-09,Time Is Up,211.613,250.0,6.2,Romance,2021
2021-09-09,Time Is Up,211.613,250.0,6.2,Drama,2021
2021-06-30,The Deep House,211.563,527.0,6.5,Horror,2021
2015-08-07,Boruto: Naruto the Movie,211.071,996.0,7.7,Animation,2015
2015-08-07,Boruto: Naruto the Movie,211.071,996.0,7.7,Action,2015
2015-08-07,Boruto: Naruto the Movie,211.071,996.0,7.7,Comedy,2015
2002-11-13,Harry Potter and the Chamber of Secrets,210.837,17901.0,7.7,Adventure,2002
2002-11-13,Harry Potter and the Chamber of Secrets,210.837,17901.0,7.7,Fantasy,2002
2020-02-12,Sonic the Hedgehog,210.751,7559.0,7.4,Action,2020
2020-02-12,Sonic the Hedgehog,210.751,7559.0,7.4,Science Fiction,2020
2020-02-12,Sonic the Hedgehog,210.751,7559.0,7.4,Comedy,2020
2020-02-12,Sonic the Hedgehog,210.751,7559.0,7.4,Family,2020
2017-10-27,Coco,210.527,15355.0,8.2,Family,2017
2017-10-27,Coco,210.527,15355.0,8.2,Animation,2017
2017-10-27,Coco,210.527,15355.0,8.2,Fantasy,2017
2017-10-27,Coco,210.527,15355.0,8.2,Music,2017
2017-10-27,Coco,210.527,15355.0,8.2,Comedy,2017
2017-10-27,Coco,210.527,15355.0,8.2,Adventure,2017
2017-06-21,Ava,210.438,130.0,6.0,Drama,2017
2014-10-15,Fury,210.26,9757.0,7.5,War,2014
2014-10-15,Fury,210.26,9757.0,7.5,Drama,2014
2014-10-15,Fury,210.26,9757.0,7.5,Action,2014
2021-08-12,Don't Breathe 2,209.059,1490.0,7.4,Thriller,2021
2021-08-12,Don't Breathe 2,209.059,1490.0,7.4,Horror,2021
2021-10-01,Matando Cabos 2: La Máscara del Máscara,209.018,70.0,7.8,Action,2021
2021-10-01,Matando Cabos 2: La Máscara del Máscara,209.018,70.0,7.8,Comedy,2021
2021-10-01,Matando Cabos 2: La Máscara del Máscara,209.018,70.0,7.8,Adventure,2021
2020-12-03,Monster Hunter,208.742,2460.0,6.8,Action,2020
2020-12-03,Monster Hunter,208.742,2460.0,6.8,Fantasy,2020
2020-12-03,Monster Hunter,208.742,2460.0,6.8,Adventure,2020
2014-12-06,The Last: Naruto the Movie,208.37,1139.0,7.9,Action,2014
2014-12-06,The Last: Naruto the Movie,208.37,1139.0,7.9,Romance,2014
2014-12-06,The Last: Naruto the Movie,208.37,1139.0,7.9,Animation,2014
2017-07-05,Spider-Man: Homecoming,207.817,18174.0,7.4,Action,2017
2017-07-05,Spider-Man: Homecoming,207.817,18174.0,7.4,Adventure,2017
2017-07-05,Spider-Man: Homecoming,207.817,18174.0,7.4,Science Fiction,2017
2017-07-05,Spider-Man: Homecoming,207.817,18174.0,7.4,Drama,2017
2022-02-11,Bigbug,207.027,176.0,5.4,Science Fiction,2022
2022-02-11,Bigbug,207.027,176.0,5.4,Comedy,2022
2002-05-01,Spider-Man,206.376,15336.0,7.2,Fantasy,2002
2002-05-01,Spider-Man,206.376,15336.0,7.2,Action,2002
2019-04-24,Avengers: Endgame,205.308,20521.0,8.3,Adventure,2019
2019-04-24,Avengers: Endgame,205.308,20521.0,8.3,Science Fiction,2019
2019-04-24,Avengers: Endgame,205.308,20521.0,8.3,Action,2019
2021-07-21,Old,205.157,2288.0,6.6,Thriller,2021
2021-07-21,Old,205.157,2288.0,6.6,Mystery,2021
2021-07-21,Old,205.157,2288.0,6.6,Horror,2021
2011-09-28,Real Steel,203.843,6561.0,6.9,Action,2011
2011-09-28,Real Steel,203.843,6561.0,6.9,Science Fiction,2011
2011-09-28,Real Steel,203.843,6561.0,6.9,Drama,2011
2022-02-11,Love and Leashes,203.743,68.0,6.3,Romance,2022
2022-02-11,Love and Leashes,203.743,68.0,6.3,Comedy,2022
2019-04-11,After,203.008,6973.0,7.2,Romance,2019
2019-04-11,After,203.008,6973.0,7.2,Drama,2019
2021-06-30,The Forever Purge,202.704,1652.0,7.3,Horror,2021
2021-06-30,The Forever Purge,202.704,1652.0,7.3,Action,2021
2021-06-30,The Forever Purge,202.704,1652.0,7.3,Thriller,2021
2022-02-11,Tall Girl 2,202.01,127.0,6.0,Comedy,2022
2022-02-11,Tall Girl 2,202.01,127.0,6.0,Drama,2022
2022-02-11,Tall Girl 2,202.01,127.0,6.0,Romance,2022
2022-02-17,Dog,200.253,32.0,8.3,Drama,2022
2022-02-17,Dog,200.253,32.0,8.3,Comedy,2022
2007-12-12,I Am Legend,199.248,13042.0,7.2,Drama,2007
2007-12-12,I Am Legend,199.248,13042.0,7.2,Science Fiction,2007
2007-12-12,I Am Legend,199.248,13042.0,7.2,Thriller,2007
2007-08-04,Naruto Shippuden the Movie,198.011,418.0,7.2,Animation,2007
2007-08-04,Naruto Shippuden the Movie,198.011,418.0,7.2,Action,2007
2007-08-04,Naruto Shippuden the Movie,198.011,418.0,7.2,Fantasy,2007
2021-02-10,Tom & Jerry,197.721,1948.0,7.0,Comedy,2021
2021-02-10,Tom & Jerry,197.721,1948.0,7.0,Family,2021
2021-02-10,Tom & Jerry,197.721,1948.0,7.0,Animation,2021
2022-02-10,Against the Ice,195.989,117.0,7.0,Adventure,2022
2022-02-10,Against the Ice,195.989,117.0,7.0,History,2022
2022-02-10,Against the Ice,195.989,117.0,7.0,Drama,2022
2021-08-12,An Egg Rescue,194.622,295.0,8.1,Animation,2021
2021-08-12,An Egg Rescue,194.622,295.0,8.1,Comedy,2021
2005-11-16,Harry Potter and the Goblet of Fire,193.459,16947.0,7.8,Adventure,2005
2005-11-16,Harry Potter and the Goblet of Fire,193.459,16947.0,7.8,Fantasy,2005
2005-11-16,Harry Potter and the Goblet of Fire,193.459,16947.0,7.8,Family,2005
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Animation,2021
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Action,2021
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Adventure,2021
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Comedy,2021
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Drama,2021
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Fantasy,2021
2021-02-11,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102.0,8.1,Romance,2021
2021-07-29,Demonic,192.391,109.0,4.8,Horror,2021
2021-07-29,Demonic,192.391,109.0,4.8,Thriller,2021
2021-11-24,Far From the Tree,192.331,194.0,8.1,Animation,2021
2021-11-24,Far From the Tree,192.331,194.0,8.1,Family,2021
2020-07-09,Black Water: Abyss,191.722,312.0,5.1,Horror,2020
2020-07-09,Black Water: Abyss,191.722,312.0,5.1,Thriller,2020
2020-07-09,Black Water: Abyss,191.722,312.0,5.1,Adventure,2020
2020-07-09,Black Water: Abyss,191.722,312.0,5.1,Mystery,2020
2020-12-11,"Yes, No, or Maybe Half?",191.592,17.0,6.7,Animation,2020
2020-12-11,"Yes, No, or Maybe Half?",191.592,17.0,6.7,Drama,2020
2020-12-11,"Yes, No, or Maybe Half?",191.592,17.0,6.7,Romance,2020
2020-08-14,The SpongeBob Movie: Sponge on the Run,191.122,2436.0,7.6,Family,2020
2020-08-14,The SpongeBob Movie: Sponge on the Run,191.122,2436.0,7.6,Animation,2020
2020-08-14,The SpongeBob Movie: Sponge on the Run,191.122,2436.0,7.6,Fantasy,2020
2020-08-14,The SpongeBob Movie: Sponge on the Run,191.122,2436.0,7.6,Adventure,2020
2020-08-14,The SpongeBob Movie: Sponge on the Run,191.122,2436.0,7.6,Comedy,2020
2018-12-06,Spider-Man: Into the Spider-Verse,190.775,10951.0,8.4,Action,2018
2018-12-06,Spider-Man: Into the Spider-Verse,190.775,10951.0,8.4,Adventure,2018
2018-12-06,Spider-Man: Into the Spider-Verse,190.775,10951.0,8.4,Animation,2018
2018-12-06,Spider-Man: Into the Spider-Verse,190.775,10951.0,8.4,Science Fiction,2018
2004-05-31,Harry Potter and the Prisoner of Azkaban,189.771,17607.0,8.0,Adventure,2004
2004-05-31,Harry Potter and the Prisoner of Azkaban,189.771,17607.0,8.0,Fantasy,2004
2021-03-03,The Vault,189.579,555.0,7.1,Crime,2021
2021-03-03,The Vault,189.579,555.0,7.1,Action,2021
2021-03-03,The Vault,189.579,555.0,7.1,Thriller,2021
2022-03-09,The Adam Project,189.245,2.0,6.0,Science Fiction,2022
2022-03-09,The Adam Project,189.245,2.0,6.0,Adventure,2022
2022-03-09,The Adam Project,189.245,2.0,6.0,Comedy,2022
2016-02-09,Deadpool,189.206,26390.0,7.6,Action,2016
2016-02-09,Deadpool,189.206,26390.0,7.6,Adventure,2016
2016-02-09,Deadpool,189.206,26390.0,7.6,Comedy,2016
2021-10-22,The Harder They Fall,188.865,611.0,6.7,Western,2021
2001-11-01,"Monsters, Inc.",188.759,15255.0,7.8,Animation,2001
2001-11-01,"Monsters, Inc.",188.759,15255.0,7.8,Comedy,2001
2001-11-01,"Monsters, Inc.",188.759,15255.0,7.8,Family,2001
2021-02-09,Ainbo: Spirit of the Amazon,188.484,285.0,7.1,Adventure,2021
2021-02-09,Ainbo: Spirit of the Amazon,188.484,285.0,7.1,Animation,2021
2021-02-09,Ainbo: Spirit of the Amazon,188.484,285.0,7.1,Family,2021
2021-02-09,Ainbo: Spirit of the Amazon,188.484,285.0,7.1,Fantasy,2021
2021-12-07,Don't Look Up,188.404,4819.0,7.2,Comedy,2021
2021-12-07,Don't Look Up,188.404,4819.0,7.2,Drama,2021
2021-12-07,Don't Look Up,188.404,4819.0,7.2,Science Fiction,2021
2017-06-15,Cars 3,186.621,4416.0,6.8,Animation,2017
2017-06-15,Cars 3,186.621,4416.0,6.8,Adventure,2017
2017-06-15,Cars 3,186.621,4416.0,6.8,Comedy,2017
2017-06-15,Cars 3,186.621,4416.0,6.8,Family,2017
2007-05-01,Spider-Man 3,186.125,11340.0,6.3,Fantasy,2007
2007-05-01,Spider-Man 3,186.125,11340.0,6.3,Action,2007
2007-05-01,Spider-Man 3,186.125,11340.0,6.3,Adventure,2007
2021-12-03,Last Shoot Out,185.045,92.0,6.4,Western,2021
2021-12-03,Last Shoot Out,185.045,92.0,6.4,Action,2021
2021-12-03,Last Shoot Out,185.045,92.0,6.4,Thriller,2021
2019-07-21,Sator,184.487,66.0,5.4,Horror,2019
2010-04-28,Iron Man 2,183.136,17594.0,6.8,Adventure,2010
2010-04-28,Iron Man 2,183.136,17594.0,6.8,Action,2010
2010-04-28,Iron Man 2,183.136,17594.0,6.8,Science Fiction,2010
2020-12-25,Soul,182.718,7736.0,8.2,Animation,2020
2020-12-25,Soul,182.718,7736.0,8.2,Comedy,2020
2020-12-25,Soul,182.718,7736.0,8.2,Fantasy,2020
2020-12-25,Soul,182.718,7736.0,8.2,Family,2020
2011-05-14,Pirates of the Caribbean: On Stranger Tides,182.133,11712.0,6.5,Adventure,2011
2011-05-14,Pirates of the Caribbean: On Stranger Tides,182.133,11712.0,6.5,Action,2011
2011-05-14,Pirates of the Caribbean: On Stranger Tides,182.133,11712.0,6.5,Fantasy,2011
2021-02-28,Phobias,181.527,27.0,5.4,Horror,2021
2021-02-28,Phobias,181.527,27.0,5.4,Thriller,2021
2021-05-21,A Quiet Place Part II,181.389,3997.0,7.6,Science Fiction,2021
2021-05-21,A Quiet Place Part II,181.389,3997.0,7.6,Thriller,2021
2021-05-21,A Quiet Place Part II,181.389,3997.0,7.6,Horror,2021
1972-10-14,What the Peeper Saw,181.317,19.0,5.7,Horror,1972
1972-10-14,What the Peeper Saw,181.317,19.0,5.7,Drama,1972
1972-10-14,What the Peeper Saw,181.317,19.0,5.7,Thriller,1972
2023-04-06,Fast & Furious 10,181.216,0.0,0.0,Action,2023
2023-04-06,Fast & Furious 10,181.216,0.0,0.0,Crime,2023
2012-07-16,The Dark Knight Rises,179.587,19126.0,7.8,Action,2012
2012-07-16,The Dark Knight Rises,179.587,19126.0,7.8,Crime,2012
2012-07-16,The Dark Knight Rises,179.587,19126.0,7.8,Drama,2012
2012-07-16,The Dark Knight Rises,179.587,19126.0,7.8,Thriller,2012
2021-11-26,Trolls Holiday in Harmony,179.019,102.0,7.6,Animation,2021
2021-11-26,Trolls Holiday in Harmony,179.019,102.0,7.6,Fantasy,2021
2021-11-26,Trolls Holiday in Harmony,179.019,102.0,7.6,Family,2021
2016-03-23,Batman v Superman: Dawn of Justice,178.212,15596.0,5.9,Action,2016
2016-03-23,Batman v Superman: Dawn of Justice,178.212,15596.0,5.9,Adventure,2016
2016-03-23,Batman v Superman: Dawn of Justice,178.212,15596.0,5.9,Fantasy,2016
2021-09-01,Motherly,176.378,95.0,7.2,Thriller,2021
2021-09-01,Motherly,176.378,95.0,7.2,Horror,2021
2021-03-18,Nobody,175.065,4292.0,8.2,Action,2021
2021-03-18,Nobody,175.065,4292.0,8.2,Crime,2021
2021-03-18,Nobody,175.065,4292.0,8.2,Thriller,2021
2018-08-03,My Hero Academia: Two Heroes,174.756,743.0,8.0,Animation,2018
2018-08-03,My Hero Academia: Two Heroes,174.756,743.0,8.0,Action,2018
2018-08-03,My Hero Academia: Two Heroes,174.756,743.0,8.0,Adventure,2018
2018-08-03,My Hero Academia: Two Heroes,174.756,743.0,8.0,Fantasy,2018
2009-07-07,Harry Potter and the Half-Blood Prince,174.697,15861.0,7.7,Adventure,2009
2009-07-07,Harry Potter and the Half-Blood Prince,174.697,15861.0,7.7,Fantasy,2009
2022-01-06,Book of Love,174.481,20.0,5.3,Comedy,2022
2022-01-06,Book of Love,174.481,20.0,5.3,Romance,2022
2021-08-26,Jurassic Hunt,174.421,180.0,5.0,Action,2021
2021-08-26,Jurassic Hunt,174.421,180.0,5.0,Science Fiction,2021
2021-08-26,Jurassic Hunt,174.421,180.0,5.0,Thriller,2021
2021-12-25,American Underdog,173.962,54.0,7.2,Drama,2021
2008-07-14,The Dark Knight,173.923,26994.0,8.5,Drama,2008
2008-07-14,The Dark Knight,173.923,26994.0,8.5,Action,2008
2008-07-14,The Dark Knight,173.923,26994.0,8.5,Crime,2008
2008-07-14,The Dark Knight,173.923,26994.0,8.5,Thriller,2008
2021-02-24,Jujutsu Kaisen 0,173.575,21.0,7.8,Animation,2021
2021-02-24,Jujutsu Kaisen 0,173.575,21.0,7.8,Action,2021
2021-02-24,Jujutsu Kaisen 0,173.575,21.0,7.8,Adventure,2021
2021-02-24,Jujutsu Kaisen 0,173.575,21.0,7.8,Mystery,2021
2020-07-02,Ava,173.205,1917.0,5.7,Action,2020
2020-07-02,Ava,173.205,1917.0,5.7,Crime,2020
2020-07-02,Ava,173.205,1917.0,5.7,Drama,2020
2020-07-02,Ava,173.205,1917.0,5.7,Thriller,2020
2010-12-03,Three Steps Above Heaven,172.85,2394.0,7.8,Romance,2010
2010-12-03,Three Steps Above Heaven,172.85,2394.0,7.8,Drama,2010
2021-08-11,Sinkhole,172.571,36.0,7.1,Comedy,2021
2021-08-11,Sinkhole,172.571,36.0,7.1,Drama,2021
2010-05-22,Undisputed III: Redemption,172.362,604.0,7.5,Action,2010
2010-05-22,Undisputed III: Redemption,172.362,604.0,7.5,Thriller,2010
1995-10-30,Toy Story,171.714,15127.0,8.0,Animation,1995
1995-10-30,Toy Story,171.714,15127.0,8.0,Adventure,1995
1995-10-30,Toy Story,171.714,15127.0,8.0,Family,1995
1995-10-30,Toy Story,171.714,15127.0,8.0,Comedy,1995
2020-10-25,Roald Dahl's The Witches,171.361,2092.0,6.5,Family,2020
2020-10-25,Roald Dahl's The Witches,171.361,2092.0,6.5,Fantasy,2020
2020-10-25,Roald Dahl's The Witches,171.361,2092.0,6.5,Adventure,2020
2020-10-25,Roald Dahl's The Witches,171.361,2092.0,6.5,Comedy,2020
2020-10-25,Roald Dahl's The Witches,171.361,2092.0,6.5,Horror,2020
2021-12-25,El Paseo 6,170.869,5.0,3.5,Comedy,2021
2021-04-30,Separation,170.565,127.0,5.7,Horror,2021
2021-04-30,Separation,170.565,127.0,5.7,Drama,2021
2022-04-22,Dragon Ball Super: Super Hero,170.551,0.0,0.0,Animation,2022
2022-04-22,Dragon Ball Super: Super Hero,170.551,0.0,0.0,Science Fiction,2022
2022-04-22,Dragon Ball Super: Super Hero,170.551,0.0,0.0,Action,2022
2022-08-25,After Ever Happy,169.964,0.0,0.0,Romance,2022
2009-01-22,Brothers,169.495,2085.0,7.1,Drama,2009
2009-01-22,Brothers,169.495,2085.0,7.1,Thriller,2009
2009-01-22,Brothers,169.495,2085.0,7.1,War,2009
2001-05-18,Shrek,169.438,13610.0,7.7,Animation,2001
2001-05-18,Shrek,169.438,13610.0,7.7,Comedy,2001
2001-05-18,Shrek,169.438,13610.0,7.7,Fantasy,2001
2001-05-18,Shrek,169.438,13610.0,7.7,Adventure,2001
2001-05-18,Shrek,169.438,13610.0,7.7,Family,2001
2022-02-01,Jackass Forever,169.376,49.0,7.1,Action,2022
2022-02-01,Jackass Forever,169.376,49.0,7.1,Comedy,2022
2022-02-01,Jackass Forever,169.376,49.0,7.1,Documentary,2022
2014-10-24,Big Hero 6,169.209,13447.0,7.8,Adventure,2014
2014-10-24,Big Hero 6,169.209,13447.0,7.8,Family,2014
2014-10-24,Big Hero 6,169.209,13447.0,7.8,Animation,2014
2014-10-24,Big Hero 6,169.209,13447.0,7.8,Action,2014
2014-10-24,Big Hero 6,169.209,13447.0,7.8,Comedy,2014
2021-04-02,Monster Pets: A Hotel Transylvania Short,169.005,295.0,7.5,Animation,2021
2021-04-02,Monster Pets: A Hotel Transylvania Short,169.005,295.0,7.5,Comedy,2021
2021-04-02,Monster Pets: A Hotel Transylvania Short,169.005,295.0,7.5,Fantasy,2021
2015-03-03,Off Course,168.353,254.0,6.2,Romance,2015
2015-03-03,Off Course,168.353,254.0,6.2,Comedy,2015
2014-12-10,The Hobbit: The Battle of the Five Armies,168.034,11790.0,7.3,Action,2014
2014-12-10,The Hobbit: The Battle of the Five Armies,168.034,11790.0,7.3,Adventure,2014
2014-12-10,The Hobbit: The Battle of the Five Armies,168.034,11790.0,7.3,Fantasy,2014
2021-04-01,Major Grom: Plague Doctor,168.017,405.0,6.8,Action,2021
2021-04-01,Major Grom: Plague Doctor,168.017,405.0,6.8,Adventure,2021
2021-01-13,Monster Family 2,167.912,28.0,7.1,Animation,2021
2021-01-13,Monster Family 2,167.912,28.0,7.1,Family,2021
2021-07-14,Gunpowder Milkshake,167.503,525.0,6.4,Action,2021
2021-07-14,Gunpowder Milkshake,167.503,525.0,6.4,Crime,2021
2021-07-14,Gunpowder Milkshake,167.503,525.0,6.4,Thriller,2021
1986-01-18,Beautiful Sisters: Flesh Slave,167.255,4.0,4.0,Crime,1986
1986-01-18,Beautiful Sisters: Flesh Slave,167.255,4.0,4.0,Horror,1986
2021-01-22,Narco Sub,166.671,183.0,6.7,Action,2021
2021-01-22,Narco Sub,166.671,183.0,6.7,Drama,2021
2021-01-22,Narco Sub,166.671,183.0,6.7,Crime,2021
2007-06-28,Harry Potter and the Order of the Phoenix,166.458,16081.0,7.7,Adventure,2007
2007-06-28,Harry Potter and the Order of the Phoenix,166.458,16081.0,7.7,Fantasy,2007
2007-06-28,Harry Potter and the Order of the Phoenix,166.458,16081.0,7.7,Mystery,2007
2015-09-09,Legend,165.617,2856.0,6.9,Crime,2015
2015-09-09,Legend,165.617,2856.0,6.9,Thriller,2015
2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279.0,8.2,Animation,2021
2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279.0,8.2,Comedy,2021
2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279.0,8.2,Mystery,2021
2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279.0,8.2,Family,2021
2021-09-14,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,165.462,279.0,8.2,Fantasy,2021
